date,title,artist,weeks,current,peak,previous
2019/12/14,High Hopes,Panic! At The Disco,81,1,1,1
2019/12/14,"Hey Look Ma, I Made It",Panic! At The Disco,62,2,1,2
2019/12/14,Orphans,Coldplay,7,3,3,3
2019/12/14,The Hype,twenty one pilots,23,4,3,5
2019/12/14,Tongue Tied,"Marshmello, YUNGBLUD & blackbear",4,5,3,4
2019/12/14,I Think I'm OKAY,Machine Gun Kelly X YUNGBLUD X Travis Barker,26,6,3,6
2019/12/14,16,Highly Suspect,16,7,6,7
2019/12/14,Running Up That Hill,Meg Myers,13,8,8,11
2019/12/14,Popular Monster,Falling In Reverse,3,9,8,8
2019/12/14,Inside Out,Five Finger Death Punch,1,10,10,0
2019/12/14,Lost In The Woods,Weezer,2,11,11,21
2019/12/14,The End Of The Game,Weezer,13,12,9,15
2019/12/14,Under The Graveyard,Ozzy Osbourne,4,13,4,12
2019/12/14,Social Cues,Cage The Elephant,23,14,5,18
2019/12/14,Might Be Right,White Reaper,10,15,15,23
2019/12/14,Outnumbered,Dermot Kennedy,19,16,8,22
2019/12/14,Killing Me Slowly,Bad Wolves,8,17,17,27
2019/12/14,10月10日,Rex Orange County,12,18,6,24
2019/12/14,Father Of All...,Green Day,13,19,6,19
2019/12/14,Birthday Suit,Cosmo Sheldrake,1,20,20,0
2019/12/14,Dear Winter,AJR,8,21,21,25
2019/12/14,When Am I Gonna Lose You,Local Natives,22,22,20,30
2019/12/14,Posthumous Forgiveness,Tame Impala,1,23,23,0
2019/12/14,Life In The City,The Lumineers,13,24,19,33
2019/12/14,we fell in love in october,girl in red,11,25,14,31
2019/12/14,Uneventful Days,Beck,6,26,20,20
2019/12/14,Blind Leading The Blind,Mumford & Sons,6,27,12,37
2019/12/14,Fear Inoculum,Tool,18,28,3,26
2019/12/14,I Really Wish I Hated You,Blink-182,12,29,4,32
2019/12/14,Resentment,A Day To Remember,2,30,10,10
2019/12/14,Can I Call You Tonight?,Dayglow,5,31,31,43
2019/12/14,The Jester,Badflower,8,32,26,29
2019/12/14,Come Around,Papa Roach,9,33,30,34
2019/12/14,Legendary,Skillet,18,34,29,36
2019/12/14,Hurricane,I Prevail,5,35,35,40
2019/12/14,It Might Be Time,Tame Impala,6,36,8,46
2019/12/14,Home Tonight,Paul McCartney,1,37,37,0
2019/12/14,Novocaine,The Unlikely Candidates,6,38,38,0
2019/12/14,The Best,AWOLNATION,4,39,18,48
2019/12/14,Original Me,YUNGBLUD Featuring Dan Reynolds,8,40,7,42
2019/12/14,Outlaws & Outsiders,"Cory Marks Featuring Travis Tritt, Ivan Moody & Mick Mars",2,41,14,0
2019/12/14,Back Foot,Dinosaur Pile-Up,10,42,35,45
2019/12/14,Nero Forte,Slipknot,6,43,11,0
2019/12/14,Dear Future Self (Hands Up),Fall Out Boy Featuring Wyclef Jean,13,44,13,39
2019/12/14,Ludens,Bring Me The Horizon,4,45,13,44
2019/12/14,California Halo Blue,AWOLNATION,1,46,46,0
2019/12/14,Used To Like,Neon Trees,2,47,24,0
2019/12/14,Straight To Hell,Ozzy Osbourne,2,48,16,16
2019/12/14,Wars,Of Monsters And Men,3,49,48,0
2019/12/14,Hold You Down,X Ambassadors,4,50,24,49
2019/12/7,High Hopes,Panic! At The Disco,80,1,1,1
2019/12/7,"Hey Look Ma, I Made It",Panic! At The Disco,61,2,1,2
2019/12/7,Orphans,Coldplay,6,3,3,4
2019/12/7,Tongue Tied,"Marshmello, YUNGBLUD & blackbear",3,4,3,3
2019/12/7,The Hype,twenty one pilots,22,5,3,5
2019/12/7,I Think I'm OKAY,Machine Gun Kelly X YUNGBLUD X Travis Barker,25,6,3,7
2019/12/7,16,Highly Suspect,15,7,6,6
2019/12/7,Popular Monster,Falling In Reverse,2,8,8,45
2019/12/7,The Chain,Evanescence,1,9,9,0
2019/12/7,Resentment,A Day To Remember,1,10,10,0
2019/12/7,Running Up That Hill,Meg Myers,12,11,8,8
2019/12/7,Under The Graveyard,Ozzy Osbourne,3,12,4,10
2019/12/7,Champion Of The World,Coldplay,1,13,13,0
2019/12/7,Everyday Life,Coldplay,4,14,14,40
2019/12/7,The End Of The Game,Weezer,12,15,9,9
2019/12/7,Straight To Hell,Ozzy Osbourne,1,16,16,0
2019/12/7,Daddy,Coldplay,1,17,17,0
2019/12/7,Social Cues,Cage The Elephant,22,18,5,12
2019/12/7,Father Of All...,Green Day,12,19,6,11
2019/12/7,Uneventful Days,Beck,5,20,20,47
2019/12/7,Lost In The Woods,Weezer,1,21,21,0
2019/12/7,Outnumbered,Dermot Kennedy,18,22,8,15
2019/12/7,Might Be Right,White Reaper,9,23,17,17
2019/12/7,10月10日,Rex Orange County,11,24,6,13
2019/12/7,Dear Winter,AJR,7,25,22,22
2019/12/7,Fear Inoculum,Tool,17,26,3,16
2019/12/7,Killing Me Slowly,Bad Wolves,7,27,21,21
2019/12/7,Church,Coldplay,1,28,28,0
2019/12/7,The Jester,Badflower,7,29,26,26
2019/12/7,When Am I Gonna Lose You,Local Natives,21,30,20,20
2019/12/7,we fell in love in october,girl in red,10,31,14,18
2019/12/7,I Really Wish I Hated You,Blink-182,11,32,4,25
2019/12/7,Life In The City,The Lumineers,12,33,19,34
2019/12/7,Come Around,Papa Roach,8,34,30,30
2019/12/7,Arabesque,Coldplay,2,35,29,0
2019/12/7,Legendary,Skillet,17,36,29,33
2019/12/7,Blind Leading The Blind,Mumford & Sons,5,37,12,28
2019/12/7,Hallelujah,HAIM,1,38,38,0
2019/12/7,Dear Future Self (Hands Up),Fall Out Boy Featuring Wyclef Jean,12,39,13,19
2019/12/7,Hurricane,I Prevail,4,40,39,39
2019/12/7,Sunrise,Coldplay,1,41,41,0
2019/12/7,Original Me,YUNGBLUD Featuring Dan Reynolds,7,42,7,27
2019/12/7,Can I Call You Tonight?,Dayglow,4,43,32,32
2019/12/7,Ludens,Bring Me The Horizon,3,44,13,31
2019/12/7,Back Foot,Dinosaur Pile-Up,9,45,35,35
2019/12/7,It Might Be Time,Tame Impala,5,46,8,29
2019/12/7,i think you're really cool,guardin,3,47,36,41
2019/12/7,The Best,AWOLNATION,3,48,18,36
2019/12/7,Hold You Down,X Ambassadors,3,49,24,49
2019/12/7,Parents,YUNGBLUD,13,50,43,44
2019/11/30,High Hopes,Panic! At The Disco,79,1,1,1
2019/11/30,"Hey Look Ma, I Made It",Panic! At The Disco,60,2,1,2
2019/11/30,Tongue Tied,"Marshmello, YUNGBLUD & blackbear",2,3,3,38
2019/11/30,Orphans,Coldplay,5,4,3,3
2019/11/30,The Hype,twenty one pilots,21,5,3,5
2019/11/30,16,Highly Suspect,14,6,6,7
2019/11/30,I Think I'm OKAY,Machine Gun Kelly X YUNGBLUD X Travis Barker,24,7,3,6
2019/11/30,Running Up That Hill,Meg Myers,11,8,8,11
2019/11/30,The End Of The Game,Weezer,11,9,9,10
2019/11/30,Under The Graveyard,Ozzy Osbourne,2,10,4,4
2019/11/30,Father Of All...,Green Day,11,11,6,8
2019/11/30,Social Cues,Cage The Elephant,21,12,5,12
2019/11/30,10月10日,Rex Orange County,10,13,6,15
2019/11/30,Outlaws & Outsiders,"Cory Marks Featuring Travis Tritt, Ivan Moody & Mick Mars",1,14,14,0
2019/11/30,Outnumbered,Dermot Kennedy,17,15,8,17
2019/11/30,Fear Inoculum,Tool,16,16,3,22
2019/11/30,Might Be Right,White Reaper,8,17,17,24
2019/11/30,we fell in love in october,girl in red,9,18,14,23
2019/11/30,Dear Future Self (Hands Up),Fall Out Boy Featuring Wyclef Jean,11,19,13,31
2019/11/30,When Am I Gonna Lose You,Local Natives,20,20,20,27
2019/11/30,Killing Me Slowly,Bad Wolves,6,21,21,28
2019/11/30,Dear Winter,AJR,6,22,22,26
2019/11/30,Go,The Black Keys,24,23,10,21
2019/11/30,Used To Like,Neon Trees,1,24,24,0
2019/11/30,I Really Wish I Hated You,Blink-182,10,25,4,29
2019/11/30,The Jester,Badflower,6,26,26,37
2019/11/30,Original Me,YUNGBLUD Featuring Dan Reynolds,6,27,7,34
2019/11/30,Blind Leading The Blind,Mumford & Sons,4,28,12,30
2019/11/30,It Might Be Time,Tame Impala,4,29,8,20
2019/11/30,Come Around,Papa Roach,7,30,30,32
2019/11/30,Ludens,Bring Me The Horizon,2,31,13,13
2019/11/30,Can I Call You Tonight?,Dayglow,3,32,32,43
2019/11/30,Legendary,Skillet,16,33,29,36
2019/11/30,Life In The City,The Lumineers,11,34,19,35
2019/11/30,Back Foot,Dinosaur Pile-Up,8,35,35,40
2019/11/30,The Best,AWOLNATION,2,36,18,18
2019/11/30,Stand Out Fit In,ONE OK ROCK,2,37,37,0
2019/11/30,Pluto Projector,Rex Orange County,5,38,7,33
2019/11/30,Hurricane,I Prevail,3,39,39,46
2019/11/30,Everyday Life,Coldplay,3,40,16,16
2019/11/30,i think you're really cool,guardin,2,41,36,0
2019/11/30,Novocaine,The Unlikely Candidates,5,42,42,44
2019/11/30,Prom Queen,Beach Bunny,20,43,26,45
2019/11/30,Parents,YUNGBLUD,12,44,43,0
2019/11/30,Popular Monster,Falling In Reverse,1,45,45,0
2019/11/30,Complainer,Cold War Kids,13,46,23,39
2019/11/30,Uneventful Days,Beck,4,47,24,50
2019/11/30,Now I'm In It,HAIM,3,48,9,41
2019/11/30,Hold You Down,X Ambassadors,2,49,24,0
2019/11/30,Wars,Of Monsters And Men,2,50,48,0
2019/11/23,High Hopes,Panic! At The Disco,78,1,1,1
2019/11/23,"Hey Look Ma, I Made It",Panic! At The Disco,59,2,1,2
2019/11/23,Orphans,Coldplay,4,3,3,3
2019/11/23,Under The Graveyard,Ozzy Osbourne,1,4,4,0
2019/11/23,The Hype,twenty one pilots,20,5,3,4
2019/11/23,I Think I'm OKAY,Machine Gun Kelly X YUNGBLUD X Travis Barker,23,6,3,5
2019/11/23,16,Highly Suspect,13,7,7,7
2019/11/23,Father Of All...,Green Day,10,8,6,10
2019/11/23,Welcome To The Black Parade,My Chemical Romance,2,9,6,6
2019/11/23,The End Of The Game,Weezer,10,10,10,11
2019/11/23,Running Up That Hill,Meg Myers,10,11,11,17
2019/11/23,Social Cues,Cage The Elephant,20,12,5,14
2019/11/23,Ludens,Bring Me The Horizon,1,13,13,0
2019/11/23,Killing In The Name,Rage Against The Machine,2,14,14,15
2019/11/23,10月10日,Rex Orange County,9,15,6,13
2019/11/23,Everyday Life,Coldplay,2,16,16,30
2019/11/23,Outnumbered,Dermot Kennedy,16,17,8,12
2019/11/23,The Best,AWOLNATION,1,18,18,0
2019/11/23,Teenagers,My Chemical Romance,2,19,16,16
2019/11/23,It Might Be Time,Tame Impala,3,20,8,8
2019/11/23,Go,The Black Keys,23,21,10,20
2019/11/23,Fear Inoculum,Tool,15,22,3,23
2019/11/23,we fell in love in october,girl in red,8,23,14,25
2019/11/23,Might Be Right,White Reaper,7,24,20,31
2019/11/23,Helena (So Long & Goodnight),My Chemical Romance,2,25,19,19
2019/11/23,Dear Winter,AJR,5,26,26,35
2019/11/23,When Am I Gonna Lose You,Local Natives,19,27,27,37
2019/11/23,Killing Me Slowly,Bad Wolves,5,28,22,28
2019/11/23,I Really Wish I Hated You,Blink-182,9,29,4,34
2019/11/23,Blind Leading The Blind,Mumford & Sons,3,30,12,29
2019/11/23,Dear Future Self (Hands Up),Fall Out Boy Featuring Wyclef Jean,10,31,13,38
2019/11/23,Come Around,Papa Roach,6,32,32,41
2019/11/23,Pluto Projector,Rex Orange County,4,33,7,26
2019/11/23,Original Me,YUNGBLUD Featuring Dan Reynolds,5,34,7,39
2019/11/23,Life In The City,The Lumineers,10,35,19,40
2019/11/23,Legendary,Skillet,15,36,29,42
2019/11/23,The Jester,Badflower,5,37,35,46
2019/11/23,Tongue Tied,"Marshmello, YUNGBLUD & blackbear",1,38,38,0
2019/11/23,Complainer,Cold War Kids,12,39,23,33
2019/11/23,Back Foot,Dinosaur Pile-Up,7,40,35,44
2019/11/23,Now I'm In It,HAIM,2,41,9,9
2019/11/23,Face To Face,Rex Orange County,3,42,8,32
2019/11/23,Can I Call You Tonight?,Dayglow,2,43,43,49
2019/11/23,Novocaine,The Unlikely Candidates,4,44,43,0
2019/11/23,Prom Queen,Beach Bunny,19,45,26,48
2019/11/23,Hurricane,I Prevail,2,46,46,0
2019/11/23,JEKYLL & HIDE,Bishop Briggs,2,47,47,0
2019/11/23,You'll Never Find Me,Korn,18,48,27,45
2019/11/23,Another Place,Bastille & Alessia Cara,3,49,18,18
2019/11/23,Uneventful Days,Beck,3,50,24,50
2019/11/16,High Hopes,Panic! At The Disco,77,1,1,1
2019/11/16,"Hey Look Ma, I Made It",Panic! At The Disco,58,2,1,2
2019/11/16,Orphans,Coldplay,3,3,3,3
2019/11/16,The Hype,twenty one pilots,19,4,3,4
2019/11/16,I Think I'm OKAY,Machine Gun Kelly X YUNGBLUD X Travis Barker,22,5,3,5
2019/11/16,Welcome To The Black Parade,My Chemical Romance,1,6,6,0
2019/11/16,16,Highly Suspect,12,7,7,10
2019/11/16,It Might Be Time,Tame Impala,2,8,8,9
2019/11/16,Now I'm In It,HAIM,1,9,9,0
2019/11/16,Father Of All...,Green Day,9,10,6,11
2019/11/16,The End Of The Game,Weezer,9,11,11,18
2019/11/16,Outnumbered,Dermot Kennedy,15,12,8,14
2019/11/16,10月10日,Rex Orange County,8,13,6,6
2019/11/16,Social Cues,Cage The Elephant,19,14,5,13
2019/11/16,Killing In The Name,Rage Against The Machine,1,15,15,0
2019/11/16,Teenagers,My Chemical Romance,1,16,16,0
2019/11/16,Running Up That Hill,Meg Myers,9,17,17,20
2019/11/16,Another Place,Bastille & Alessia Cara,2,18,18,0
2019/11/16,Helena (So Long & Goodnight),My Chemical Romance,1,19,19,0
2019/11/16,Go,The Black Keys,22,20,10,19
2019/11/16,I'm Not Okay (I Promise),My Chemical Romance,1,21,21,0
2019/11/16,The Whole Of The Moon,The Waterboys,1,22,22,0
2019/11/16,Fear Inoculum,Tool,14,23,3,23
2019/11/16,So Cold,Breaking Benjamin,1,24,24,0
2019/11/16,we fell in love in october,girl in red,7,25,14,25
2019/11/16,Pluto Projector,Rex Orange County,3,26,7,7
2019/11/16,Unbroken,Bon Jovi,1,27,27,0
2019/11/16,Killing Me Slowly,Bad Wolves,4,28,22,22
2019/11/16,Blind Leading The Blind,Mumford & Sons,2,29,12,12
2019/11/16,Everyday Life,Coldplay,1,30,30,0
2019/11/16,Might Be Right,White Reaper,6,31,20,32
2019/11/16,Face To Face,Rex Orange County,2,32,8,8
2019/11/16,Complainer,Cold War Kids,11,33,23,38
2019/11/16,I Really Wish I Hated You,Blink-182,8,34,4,31
2019/11/16,Dear Winter,AJR,4,35,29,37
2019/11/16,i think you're really cool,guardin,1,36,36,0
2019/11/16,When Am I Gonna Lose You,Local Natives,18,37,27,39
2019/11/16,Dear Future Self (Hands Up),Fall Out Boy Featuring Wyclef Jean,9,38,13,36
2019/11/16,Original Me,YUNGBLUD Featuring Dan Reynolds,4,39,7,35
2019/11/16,Life In The City,The Lumineers,9,40,19,33
2019/11/16,Come Around,Papa Roach,5,41,34,44
2019/11/16,Legendary,Skillet,14,42,29,40
2019/11/16,Always,Rex Orange County,2,43,16,16
2019/11/16,Back Foot,Dinosaur Pile-Up,6,44,35,45
2019/11/16,You'll Never Find Me,Korn,17,45,27,43
2019/11/16,The Jester,Badflower,4,46,35,46
2019/11/16,God's Gonna Cut You Down,Marilyn Manson,3,47,8,34
2019/11/16,Prom Queen,Beach Bunny,18,48,26,49
2019/11/16,Can I Call You Tonight?,Dayglow,1,49,49,0
2019/11/16,Uneventful Days,Beck,2,50,24,0
2019/11/9,High Hopes,Panic! At The Disco,76,1,1,1
2019/11/9,"Hey Look Ma, I Made It",Panic! At The Disco,57,2,1,2
2019/11/9,Orphans,Coldplay,2,3,3,23
2019/11/9,The Hype,twenty one pilots,18,4,3,3
2019/11/9,I Think I'm OKAY,Machine Gun Kelly X YUNGBLUD X Travis Barker,21,5,3,4
2019/11/9,10月10日,Rex Orange County,7,6,6,17
2019/11/9,Pluto Projector,Rex Orange County,2,7,7,10
2019/11/9,Face To Face,Rex Orange County,1,8,8,0
2019/11/9,It Might Be Time,Tame Impala,1,9,9,0
2019/11/9,16,Highly Suspect,11,10,7,7
2019/11/9,Father Of All...,Green Day,8,11,6,6
2019/11/9,Blind Leading The Blind,Mumford & Sons,1,12,12,0
2019/11/9,Social Cues,Cage The Elephant,18,13,5,5
2019/11/9,Outnumbered,Dermot Kennedy,14,14,8,9
2019/11/9,Wicked Game,Chris Isaak,1,15,15,0
2019/11/9,Always,Rex Orange County,1,16,16,0
2019/11/9,Frail State Of Mind,The 1975,1,17,17,0
2019/11/9,The End Of The Game,Weezer,8,18,12,12
2019/11/9,Go,The Black Keys,21,19,10,11
2019/11/9,Running Up That Hill,Meg Myers,8,20,18,18
2019/11/9,Never Had The Balls,Rex Orange County,1,21,21,0
2019/11/9,Killing Me Slowly,Bad Wolves,3,22,22,41
2019/11/9,Fear Inoculum,Tool,13,23,3,13
2019/11/9,It Gets Better,Rex Orange County,1,24,24,0
2019/11/9,we fell in love in october,girl in red,6,25,14,15
2019/11/9,Laser Lights,Rex Orange County,1,26,26,0
2019/11/9,It's Not The Same Anymore,Rex Orange County,1,27,27,0
2019/11/9,Stressed Out,Rex Orange County,1,28,28,0
2019/11/9,Arabesque,Coldplay,1,29,29,0
2019/11/9,Every Way,Rex Orange County,1,30,30,0
2019/11/9,I Really Wish I Hated You,Blink-182,7,31,4,19
2019/11/9,Might Be Right,White Reaper,5,32,20,20
2019/11/9,Life In The City,The Lumineers,8,33,19,29
2019/11/9,God's Gonna Cut You Down,Marilyn Manson,2,34,8,8
2019/11/9,Original Me,YUNGBLUD Featuring Dan Reynolds,3,35,7,14
2019/11/9,Dear Future Self (Hands Up),Fall Out Boy Featuring Wyclef Jean,8,36,13,21
2019/11/9,Dear Winter,AJR,3,37,29,0
2019/11/9,Complainer,Cold War Kids,10,38,23,25
2019/11/9,When Am I Gonna Lose You,Local Natives,17,39,27,27
2019/11/9,Legendary,Skillet,13,40,29,31
2019/11/9,Die Happy,DREAMERS,8,41,25,26
2019/11/9,Miracle Pill,Goo Goo Dolls,5,42,30,30
2019/11/9,You'll Never Find Me,Korn,16,43,27,33
2019/11/9,Come Around,Papa Roach,4,44,34,34
2019/11/9,Back Foot,Dinosaur Pile-Up,5,45,35,35
2019/11/9,The Jester,Badflower,3,46,35,36
2019/11/9,Novocaine,The Unlikely Candidates,3,47,43,43
2019/11/9,Last Day Under The Sun,Volbeat,20,48,15,40
2019/11/9,Prom Queen,Beach Bunny,17,49,26,39
2019/11/9,BLOW,Ed Sheeran With Chris Stapleton & Bruno Mars,17,50,3,32
2019/11/2,High Hopes,Panic! At The Disco,75,1,1,1
2019/11/2,"Hey Look Ma, I Made It",Panic! At The Disco,56,2,1,2
2019/11/2,The Hype,twenty one pilots,17,3,3,3
2019/11/2,I Think I'm OKAY,Machine Gun Kelly X YUNGBLUD X Travis Barker,20,4,3,4
2019/11/2,Social Cues,Cage The Elephant,17,5,5,5
2019/11/2,Father Of All...,Green Day,7,6,6,6
2019/11/2,16,Highly Suspect,10,7,7,9
2019/11/2,God's Gonna Cut You Down,Marilyn Manson,1,8,8,0
2019/11/2,Outnumbered,Dermot Kennedy,13,9,8,8
2019/11/2,Pluto Projector,Rex Orange County,1,10,10,0
2019/11/2,Go,The Black Keys,20,11,10,10
2019/11/2,The End Of The Game,Weezer,7,12,12,12
2019/11/2,Fear Inoculum,Tool,12,13,3,11
2019/11/2,Original Me,YUNGBLUD Featuring Dan Reynolds,2,14,7,7
2019/11/2,we fell in love in october,girl in red,5,15,14,14
2019/11/2,Under Your Scars,Godsmack,26,16,6,13
2019/11/2,10月10日,Rex Orange County,6,17,15,15
2019/11/2,Running Up That Hill,Meg Myers,7,18,18,18
2019/11/2,I Really Wish I Hated You,Blink-182,6,19,4,21
2019/11/2,Might Be Right,White Reaper,4,20,20,22
2019/11/2,Dear Future Self (Hands Up),Fall Out Boy Featuring Wyclef Jean,7,21,13,17
2019/11/2,Unsainted,Slipknot,24,22,4,20
2019/11/2,Orphans,Coldplay,1,23,23,0
2019/11/2,Uneventful Days,Beck,1,24,24,0
2019/11/2,Complainer,Cold War Kids,9,25,23,23
2019/11/2,Die Happy,DREAMERS,7,26,25,25
2019/11/2,When Am I Gonna Lose You,Local Natives,16,27,27,30
2019/11/2,Carry Me Away,John Mayer,7,28,3,27
2019/11/2,Life In The City,The Lumineers,7,29,19,29
2019/11/2,Miracle Pill,Goo Goo Dolls,4,30,30,32
2019/11/2,Legendary,Skillet,12,31,29,31
2019/11/2,BLOW,Ed Sheeran With Chris Stapleton & Bruno Mars,16,32,3,26
2019/11/2,You'll Never Find Me,Korn,15,33,27,34
2019/11/2,Come Around,Papa Roach,3,34,34,43
2019/11/2,Back Foot,Dinosaur Pile-Up,4,35,35,39
2019/11/2,The Jester,Badflower,2,36,35,35
2019/11/2,Panic Attack,The Glorious Sons,10,37,28,28
2019/11/2,Pneuma,Tool,8,38,4,37
2019/11/2,Prom Queen,Beach Bunny,16,39,26,40
2019/11/2,Last Day Under The Sun,Volbeat,19,40,15,36
2019/11/2,Killing Me Slowly,Bad Wolves,2,41,41,42
2019/11/2,Stand Out Fit In,ONE OK ROCK,1,42,42,0
2019/11/2,Novocaine,The Unlikely Candidates,2,43,43,50
2019/11/2,Sing Along,Sturgill Simpson,5,44,17,38
2019/11/2,Bags,Clairo,7,45,35,0
2019/11/2,Invincible,Tool,8,46,5,46
2019/11/2,Parents,YUNGBLUD,11,47,43,0
2019/11/2,Miracle Man,Oliver Tree,16,48,22,47
2019/11/2,Birds,Imagine Dragons Featuring Elisa,12,49,27,48
2019/11/2,When I'm Gone,Dirty Honey,10,50,27,41
2019/10/26,High Hopes,Panic! At The Disco,74,1,1,1
2019/10/26,"Hey Look Ma, I Made It",Panic! At The Disco,55,2,1,2
2019/10/26,The Hype,twenty one pilots,16,3,3,3
2019/10/26,I Think I'm OKAY,Machine Gun Kelly X YUNGBLUD X Travis Barker,19,4,3,4
2019/10/26,Social Cues,Cage The Elephant,16,5,5,7
2019/10/26,Father Of All...,Green Day,6,6,6,6
2019/10/26,Original Me,YUNGBLUD Featuring Dan Reynolds,1,7,7,0
2019/10/26,Outnumbered,Dermot Kennedy,12,8,8,8
2019/10/26,16,Highly Suspect,9,9,9,11
2019/10/26,Go,The Black Keys,19,10,10,10
2019/10/26,Fear Inoculum,Tool,11,11,3,12
2019/10/26,The End Of The Game,Weezer,6,12,12,14
2019/10/26,Under Your Scars,Godsmack,25,13,6,13
2019/10/26,we fell in love in october,girl in red,4,14,14,17
2019/10/26,10月10日,Rex Orange County,5,15,15,22
2019/10/26,Rock And Roll Part 2,Gary Glitter,2,16,16,16
2019/10/26,Dear Future Self (Hands Up),Fall Out Boy Featuring Wyclef Jean,6,17,13,18
2019/10/26,Running Up That Hill,Meg Myers,6,18,18,25
2019/10/26,White Room,Cream,2,19,15,15
2019/10/26,Unsainted,Slipknot,23,20,4,19
2019/10/26,I Really Wish I Hated You,Blink-182,5,21,4,20
2019/10/26,Might Be Right,White Reaper,3,22,22,29
2019/10/26,Complainer,Cold War Kids,8,23,23,32
2019/10/26,Blood Wolf,Dance Gavin Dance,1,24,24,0
2019/10/26,Die Happy,DREAMERS,6,25,25,31
2019/10/26,BLOW,Ed Sheeran With Chris Stapleton & Bruno Mars,15,26,3,26
2019/10/26,Carry Me Away,John Mayer,6,27,3,27
2019/10/26,Panic Attack,The Glorious Sons,9,28,28,28
2019/10/26,Life In The City,The Lumineers,6,29,19,38
2019/10/26,When Am I Gonna Lose You,Local Natives,15,30,30,36
2019/10/26,Legendary,Skillet,11,31,29,33
2019/10/26,Miracle Pill,Goo Goo Dolls,3,32,32,40
2019/10/26,"Fire, Ready, Aim",Green Day,1,33,33,0
2019/10/26,You'll Never Find Me,Korn,14,34,27,41
2019/10/26,The Jester,Badflower,1,35,35,0
2019/10/26,Last Day Under The Sun,Volbeat,18,36,15,34
2019/10/26,Pneuma,Tool,7,37,4,37
2019/10/26,Sing Along,Sturgill Simpson,4,38,17,24
2019/10/26,Back Foot,Dinosaur Pile-Up,3,39,39,43
2019/10/26,Prom Queen,Beach Bunny,15,40,26,42
2019/10/26,When I'm Gone,Dirty Honey,9,41,27,35
2019/10/26,Killing Me Slowly,Bad Wolves,1,42,42,0
2019/10/26,Come Around,Papa Roach,2,43,43,46
2019/10/26,Nostalgic,A R I Z O N A,4,44,34,0
2019/10/26,Stay High,Brittany Howard,3,45,34,0
2019/10/26,Invincible,Tool,7,46,5,49
2019/10/26,Miracle Man,Oliver Tree,15,47,22,44
2019/10/26,Birds,Imagine Dragons Featuring Elisa,11,48,27,50
2019/10/26,JEKYLL & HIDE,Bishop Briggs,1,49,49,0
2019/10/26,Novocaine,The Unlikely Candidates,1,50,50,0
2019/10/19,High Hopes,Panic! At The Disco,73,1,1,1
2019/10/19,"Hey Look Ma, I Made It",Panic! At The Disco,54,2,1,2
2019/10/19,The Hype,twenty one pilots,15,3,3,5
2019/10/19,I Think I'm OKAY,Machine Gun Kelly X YUNGBLUD X Travis Barker,18,4,3,4
2019/10/19,Here Comes The Sun,The Beatles,6,5,3,3
2019/10/19,Father Of All...,Green Day,5,6,6,7
2019/10/19,Social Cues,Cage The Elephant,15,7,7,8
2019/10/19,Outnumbered,Dermot Kennedy,11,8,8,16
2019/10/19,Come Together,The Beatles,5,9,6,6
2019/10/19,Go,The Black Keys,18,10,10,10
2019/10/19,16,Highly Suspect,8,11,11,13
2019/10/19,Fear Inoculum,Tool,10,12,3,11
2019/10/19,Under Your Scars,Godsmack,24,13,6,14
2019/10/19,The End Of The Game,Weezer,5,14,14,15
2019/10/19,White Room,Cream,1,15,15,0
2019/10/19,Rock And Roll Part 2,Gary Glitter,1,16,16,0
2019/10/19,we fell in love in october,girl in red,3,17,17,26
2019/10/19,Dear Future Self (Hands Up),Fall Out Boy Featuring Wyclef Jean,5,18,13,19
2019/10/19,Unsainted,Slipknot,22,19,4,20
2019/10/19,I Really Wish I Hated You,Blink-182,4,20,4,18
2019/10/19,Something,The Beatles,2,21,12,12
2019/10/19,10月10日,Rex Orange County,4,22,16,21
2019/10/19,Alligator,Of Monsters And Men,23,23,8,22
2019/10/19,Sing Along,Sturgill Simpson,3,24,17,17
2019/10/19,Running Up That Hill,Meg Myers,5,25,25,25
2019/10/19,BLOW,Ed Sheeran With Chris Stapleton & Bruno Mars,14,26,3,24
2019/10/19,Carry Me Away,John Mayer,5,27,3,23
2019/10/19,Panic Attack,The Glorious Sons,8,28,28,29
2019/10/19,Might Be Right,White Reaper,2,29,29,45
2019/10/19,All My Friends,Dermot Kennedy,1,30,30,0
2019/10/19,Die Happy,DREAMERS,5,31,31,35
2019/10/19,Complainer,Cold War Kids,7,32,30,32
2019/10/19,Legendary,Skillet,10,33,29,37
2019/10/19,Last Day Under The Sun,Volbeat,17,34,15,31
2019/10/19,When I'm Gone,Dirty Honey,8,35,27,27
2019/10/19,When Am I Gonna Lose You,Local Natives,14,36,31,39
2019/10/19,Pneuma,Tool,6,37,4,28
2019/10/19,Life In The City,The Lumineers,5,38,19,38
2019/10/19,High Steppin',The Avett Brothers,1,39,39,0
2019/10/19,Miracle Pill,Goo Goo Dolls,2,40,33,33
2019/10/19,You'll Never Find Me,Korn,13,41,27,42
2019/10/19,Prom Queen,Beach Bunny,14,42,26,41
2019/10/19,Back Foot,Dinosaur Pile-Up,2,43,43,48
2019/10/19,Miracle Man,Oliver Tree,14,44,22,0
2019/10/19,Lost,Dermot Kennedy,2,45,45,0
2019/10/19,Come Around,Papa Roach,1,46,46,0
2019/10/19,Death Stranding,CHVRCHES,1,47,47,0
