date,title,artist,weeks,current,peak,previous
2019/11/23,Love Poem,IU,4,1,1,1
2019/11/23,Hip,MAMAMOO,2,2,2,43
2019/11/23,Late Night,Noel,3,3,3,3
2019/11/23,Blueming,IU,1,4,0,0
2019/11/23,Call Me Back,VIBE,2,5,5,33
2019/11/23,"How Can I Love The Heartbreak, You're The One I Love",AKMU,9,6,1,2
2019/11/23,Above The Time,IU,1,7,0,0
2019/11/23,Your Shampoo Scent In The Flowers,Jang Beom June,14,8,2,6
2019/11/23,Another Love,Ha Yea Song,7,9,2,7
2019/11/23,Spark,TAEYEON,4,10,2,4
2019/11/23,unlucky,IU,1,11,0,0
2019/11/23,Fame,"MC MONG (Feat. Song Ga-in, Chancellor)",5,12,1,5
2019/11/23,I'm A Little Drunk,Lim Jae Hyun (prod. 2soo),9,13,4,9
2019/11/23,I Still Love You A Lot,Jeon Sang Keun,11,14,5,10
2019/11/23,The Visitor,IU,1,15,0,0
2019/11/23,See you later,Jang Deok Cheol,7,16,7,11
2019/11/23,Lullaby,IU,1,17,0,0
2019/11/23,Lion,(G)I-DLE,4,18,5,8
2019/11/23,The Lonely Bloom Stands Alone,HYNN,20,19,7,14
2019/11/23,So Long,Paul Kim,15,20,1,13
2019/11/23,To You My Light,Maktub,24,21,3,12
2019/11/23,Your Regards,Ha Yea Song,27,22,5,15
2019/11/23,Phocha,Inwook Hwang,15,23,2,17
2019/11/23,Workaholic,BOL4,11,24,2,16
2019/11/23,Sad Drinking,Hwang In Wook,4,25,20,20
2019/11/23,Bad Love,HYNN,2,26,26,40
2019/11/23,"Every Day, Every Moment",Paul Kim,86,27,6,23
2019/11/23,If There Was Practice In Love (Prod. 2soo),Lim Jae Hyun (prod. 2soo),34,28,1,22
2019/11/23,Chanel,MC MONG (Feat. Park Bom),5,29,5,18
2019/11/23,Feel Special,TWICE,9,30,1,19
2019/11/23,Remember Me,Gummy,16,31,1,25
2019/11/23,My Love Has Faded Away,Monday Kiz,25,32,15,27
2019/11/23,Story Of Night Fall,Kassy,12,33,11,24
2019/11/23,Empty,Paul Kim,7,34,10,26
2019/11/23,like a heroine in the movie,Punch,4,35,35,38
2019/11/23,Boy With Luv,BTS Featuring Halsey,32,36,1,28
2019/11/23,Drunk On Love,"Jang Hye Jin, Yun Min Soo (VIBE)",23,37,1,29
2019/11/23,May,Zion.T,3,38,21,21
2019/11/23,Again,V.O.S,12,39,30,35
2019/11/23,Four Seasons,TAEYEON,34,40,1,32
2019/11/23,All About You,TAEYEON,18,41,2,30
2019/11/23,Destiny Tells Me,HEIZE,2,42,42,50
2019/11/23,Flower Shower,HyunA,3,43,31,31
2019/11/23,Me After You,Me After You,55,44,4,36
2019/11/23,Shall We?,CHEN,8,45,14,39
2019/11/23,The Happiest Time Of My Life Part 2,MC MONG (Feat. Yang Da Il),4,46,19,34
2019/11/23,Falling Leaves are Beautiful,HEIZE,6,47,13,37
2019/11/23,Band,"CHANGMO, Hash Swan, ASH ISLAND, Kim Hyo Eun",19,48,35,41
2019/11/23,He'story,Nilo,13,49,23,46
2019/11/23,Goodbye,WHEEIN (Prod. Jung Key),12,50,10,42
2019/11/23,Lean On Me,10cm,18,51,12,44
2019/11/23,The Day Was Beautiful,Kassy,44,52,4,48
2019/11/23,Thank You For Goodbye,Ben,21,53,1,47
2019/11/23,To Be Honest,Kim Na Young,24,54,1,51
2019/11/23,Karaoke,Jang Beom June,34,55,6,54
2019/11/23,Unspoken Words,Davichi,27,56,2,55
2019/11/23,Breakup,LEEWOO,7,57,42,57
2019/11/23,Daredevil,"ZICO (Feat. Jvcki Wai, YUMDDA)",8,58,5,59
2019/11/23,Through The Night,IU,94,59,21,58
2019/11/23,Gravity,TAEYEON,4,60,19,45
2019/11/23,Dream Of You,H:CODE (Feat. Jeon Sang Keun),12,61,61,61
2019/11/23,My Regards,LEEWOO,18,62,37,66
2019/11/23,Icy,iTZY,17,63,1,60
2019/11/23,Sometimes,Punch,10,64,10,65
2019/11/23,Forever 84,"YUMDDA, DEEPFLOW, Paloalto, The Quiett, Simon Dominic",1,65,0,0
2019/11/23,Let you go,Huh Gak (Duet With Jung Eun Ji),4,66,50,67
2019/11/23,Eul,GIRIBOY (Feat. BIG Naughty),3,67,49,49
2019/11/23,When Winter Comes,Kim Feel,3,68,68,70
2019/11/23,For Lovers Who Hesitate,JANNABI,35,69,2,76
2019/11/23,Beautiful Goodbye,CHEN,30,70,2,72
2019/11/23,Destiny,MAMAMOO,5,71,36,53
2019/11/23,Doodle,punchnello (Feat. Yerin Baek) (Prod. by WOOGIE),2,72,63,63
2019/11/23,Fancy,TWICE,30,73,3,71
2019/11/23,Done For Me,Punch,14,74,2,69
2019/11/23,Can You Hear Me,Ben,15,75,4,73
2019/11/23,means goodbye,Song I Han,1,76,0,0
2019/11/23,As You Wish,WJSN,1,77,0,0
2019/11/23,Tic Tac Toe,"Paul Kim, HEIZE, Peakboy",5,78,53,75
2019/11/23,Wonder Woman,Brown Eyed Girls,4,79,43,62
2019/11/23,Hold You Tight,CHEN,8,80,46,77
2019/11/23,Here I Am,TAEYEON,4,81,23,56
2019/11/23,Festival,Melomance,3,82,55,64
2019/11/23,Foolish Love,John Park,1,83,0,0
2019/11/23,Rain,Paul Kim,85,84,30,79
2019/11/23,Heartache,Lee Hae Ri,9,85,23,80
2019/11/23,Being left,ZICO (Feat. Dvwn),3,86,52,52
2019/11/23,One Day Only,M.C. The Max,42,87,19,85
2019/11/23,Drunk On You,Hwang In Wook (Prod. By Jeon Tae Ik),4,88,86,86
2019/11/23,Guerilla,OH MY GIRL,4,89,46,68
2019/11/23,Spring Day,BTS,96,90,27,87
2019/11/23,"Endless Dream, Good Night",AKMU,9,91,30,84
2019/11/23,What Do You Do When You Play?,"Boi B, Gaeko, CHOIZA, Geegooin, GRAY, Crush, Wonstein, Mommy Son, Zior Park, Sam Kim",5,92,51,82
2019/11/23,9 And Three Quarters (Run Away),TOMORROW X TOGETHER,4,93,71,95
2019/11/23,Dalla Dalla,iTZY,39,94,2,94
2019/11/23,Kill This Love,BLACKPINK,30,95,2,97
2019/11/23,I'm So Sick,Apink,27,96,3,96
2019/11/23,You & I,IU,1,97,0,0
2019/11/23,Uh-Oh,(G)I-DLE,18,98,23,100
2019/11/23,Snapping,Chung Ha,21,99,3,0
2019/11/23,Money,DAWN,2,100,98,98
2019/11/16,Love Poem,IU,3,1,1,1
2019/11/16,"How Can I Love The Heartbreak, You're The One I Love",AKMU,8,2,1,4
2019/11/16,Late Night,Noel,2,3,3,47
2019/11/16,Spark,TAEYEON,3,4,2,2
2019/11/16,Fame,"MC MONG (Feat. Song Ga-in, Chancellor)",4,5,1,3
2019/11/16,Your Shampoo Scent In The Flowers,Jang Beom June,13,6,2,6
2019/11/16,Another Love,Ha Yea Song,6,7,2,7
2019/11/16,Lion,(G)I-DLE,3,8,5,5
2019/11/16,I'm A Little Drunk,Lim Jae Hyun (prod. 2soo),8,9,4,8
2019/11/16,I Still Love You A Lot,Jeon Sang Keun,10,10,5,9
2019/11/16,See you later,Jang Deok Cheol,6,11,7,10
2019/11/16,To You My Light,Maktub,23,12,3,13
2019/11/16,So Long,Paul Kim,14,13,1,12
2019/11/16,The Lonely Bloom Stands Alone,HYNN,19,14,7,15
2019/11/16,Your Regards,Ha Yea Song,26,15,5,16
2019/11/16,Workaholic,BOL4,10,16,2,14
2019/11/16,Phocha,Inwook Hwang,14,17,2,17
2019/11/16,Chanel,MC MONG (Feat. Park Bom),4,18,5,11
2019/11/16,Feel Special,TWICE,8,19,1,18
2019/11/16,Sad Drinking,Hwang In Wook,3,20,20,22
2019/11/16,May,Zion.T,2,21,21,37
2019/11/16,If There Was Practice In Love (Prod. 2soo),Lim Jae Hyun (prod. 2soo),33,22,1,21
2019/11/16,"Every Day, Every Moment",Paul Kim,85,23,6,24
2019/11/16,Story Of Night Fall,Kassy,11,24,11,20
2019/11/16,Remember Me,Gummy,15,25,1,23
2019/11/16,Empty,Paul Kim,6,26,10,25
2019/11/16,My Love Has Faded Away,Monday Kiz,24,27,15,26
2019/11/16,Boy With Luv,BTS Featuring Halsey,31,28,1,31
2019/11/16,Drunk On Love,"Jang Hye Jin, Yun Min Soo (VIBE)",22,29,1,29
2019/11/16,All About You,TAEYEON,17,30,2,27
2019/11/16,Flower Shower,HyunA,2,31,31,48
2019/11/16,Four Seasons,TAEYEON,33,32,1,30
2019/11/16,Call Me Back,VIBE,1,33,0,0
2019/11/16,The Happiest Time Of My Life Part 2,MC MONG (Feat. Yang Da Il),3,34,19,19
2019/11/16,Again,V.O.S,11,35,30,35
2019/11/16,Me After You,Me After You,54,36,4,34
2019/11/16,Falling Leaves are Beautiful,HEIZE,5,37,13,28
2019/11/16,like a heroine in the movie,Punch,3,38,38,44
2019/11/16,Shall We?,CHEN,7,39,14,33
2019/11/16,Bad Love,HYNN,1,40,0,0
2019/11/16,Band,"CHANGMO, Hash Swan, ASH ISLAND, Kim Hyo Eun",18,41,35,41
2019/11/16,Goodbye,WHEEIN (Prod. Jung Key),11,42,10,39
2019/11/16,Hip,MAMAMOO,1,43,0,0
2019/11/16,Lean On Me,10cm,17,44,12,40
2019/11/16,Gravity,TAEYEON,3,45,19,32
2019/11/16,He'story,Nilo,12,46,23,42
2019/11/16,Thank You For Goodbye,Ben,20,47,1,43
2019/11/16,The Day Was Beautiful,Kassy,43,48,4,49
2019/11/16,Eul,GIRIBOY (Feat. BIG Naughty),2,49,49,84
2019/11/16,Destiny Tells Me,HEIZE,1,50,0,0
2019/11/16,To Be Honest,Kim Na Young,23,51,1,51
2019/11/16,Being left,ZICO (Feat. Dvwn),2,52,52,73
2019/11/16,Destiny,MAMAMOO,4,53,36,36
2019/11/16,Karaoke,Jang Beom June,33,54,6,52
2019/11/16,Unspoken Words,Davichi,26,55,2,54
2019/11/16,Here I Am,TAEYEON,3,56,23,38
2019/11/16,Breakup,LEEWOO,6,57,42,58
2019/11/16,Through The Night,IU,93,58,21,60
2019/11/16,Daredevil,"ZICO (Feat. Jvcki Wai, YUMDDA)",7,59,5,45
2019/11/16,Icy,iTZY,16,60,1,53
2019/11/16,Dream Of You,H:CODE (Feat. Jeon Sang Keun),11,61,61,64
2019/11/16,Wonder Woman,Brown Eyed Girls,3,62,43,57
2019/11/16,doodle,punchnello (Feat. Yerin Baek) (Prod. by WOOGIE),1,63,0,0
2019/11/16,Festival,Melomance,2,64,55,55
2019/11/16,Sometimes,Punch,9,65,10,56
2019/11/16,My Regards,LEEWOO,17,66,37,59
2019/11/16,Let you go,Huh Gak (Duet With Jung Eun Ji),3,67,50,50
2019/11/16,Guerilla,OH MY GIRL,3,68,46,46
2019/11/16,Done For Me,Punch,13,69,2,61
2019/11/16,Kim Feel,When Winter Comes,2,70,70,82
2019/11/16,Fancy,TWICE,29,71,3,67
2019/11/16,Beautiful Goodbye,CHEN,29,72,2,71
2019/11/16,Can You Hear Me,Ben,14,73,4,70
2019/11/16,Human,ZICO,7,74,16,66
2019/11/16,Tic Tac Toe,"Paul Kim, HEIZE, Peakboy",4,75,53,72
2019/11/16,For Lovers Who Hesitate,JANNABI,34,76,2,75
2019/11/16,Hold You Tight,CHEN,7,77,46,76
2019/11/16,Moon,AKMU,8,78,17,69
2019/11/16,Rain,Paul Kim,84,79,30,94
2019/11/16,Heartache,Lee Hae Ri,8,80,23,77
2019/11/16,Divorce Papers,Giriboy,2,81,81,91
2019/11/16,What Do You Do When You Play?,"Boi B, Gaeko, CHOIZA, Geegooin, GRAY, Crush, Wonstein, Mommy Son, Zior Park, Sam Kim",4,82,51,78
2019/11/16,Love You Like Crazy,TAEYEON,3,83,31,62
2019/11/16,"Endless Dream, Good Night",AKMU,8,84,30,80
2019/11/16,One Day Only,M.C. The Max,41,85,19,90
2019/11/16,Drunk On You,Hwang In Wook (Prod. By Jeon Tae Ik),3,86,86,93
2019/11/16,Spring Day,BTS,95,87,27,0
2019/11/16,More Than Friends,Hwang In Wook,4,88,81,0
2019/11/16,Traffic Light,Paul Kim,33,89,6,0
2019/11/16,Can You See My Heart,HEIZE,16,90,9,88
2019/11/16,Confused,"Zion.T, Colde",4,91,56,81
2019/11/16,You & I,Melomance,19,92,4,92
2019/11/16,Shine,PENTAGON,17,93,24,0
2019/11/16,Dalla Dalla,iTZY,38,94,2,0
2019/11/16,9 And Three Quarters (Run Away),TOMORROW X TOGETHER,3,95,71,0
2019/11/16,I'm So Sick,Apink,26,96,3,0
2019/11/16,Kill This Love,BLACKPINK,29,97,2,0
2019/11/16,Money,DAWN,1,98,0,0
2019/11/16,Retro Future,Triple H,1,99,0,0
2019/11/16,Uh-Oh,(G)I-DLE,17,100,23,0
2019/11/9,Love Poem,IU,2,1,1,57
2019/11/9,Spark,TAEYEON,2,2,2,3
2019/11/9,Fame,"MC MONG (Feat. Song Ga-in, Chancellor)",3,3,1,1
2019/11/9,"How Can I Love The Heartbreak, You're The One I Love",AKMU,7,4,1,2
2019/11/9,Lion,(G)I-DLE,2,5,5,45
2019/11/9,Your Shampoo Scent In The Flowers,Jang Beom June,12,6,2,6
2019/11/9,Another Love,Ha Yea Song,5,7,2,4
2019/11/9,I'm A Little Drunk,Lim Jae Hyun (prod. 2soo),7,8,4,7
2019/11/9,I Still Love You A Lot,Jeon Sang Keun,9,9,5,8
2019/11/9,See you later,Jang Deok Cheol,5,10,7,9
2019/11/9,Chanel,MC MONG (Feat. Park Bom),3,11,5,5
2019/11/9,So Long,Paul Kim,13,12,1,12
2019/11/9,To You My Light,Maktub,22,13,3,10
2019/11/9,Workaholic,BOL4,9,14,2,11
2019/11/9,The Lonely Bloom Stands Alone,HYNN,18,15,7,14
2019/11/9,Your Regards,Ha Yea Song,25,16,5,15
2019/11/9,Phocha,Inwook Hwang,13,17,2,16
2019/11/9,Feel Special,TWICE,7,18,1,13
2019/11/9,The Happiest Time Of My Life Part 2,MC MONG (Feat. Yang Da Il),2,19,19,0
2019/11/9,Story Of Night Fall,Kassy,10,20,11,18
2019/11/9,If There Was Practice In Love (Prod. 2soo),Lim Jae Hyun (prod. 2soo),32,21,1,20
2019/11/9,Sad Drinking,Hwang In Wook,2,22,22,70
2019/11/9,Remember Me,Gummy,14,23,1,22
2019/11/9,"Every Day, Every Moment",Paul Kim,84,24,6,24
2019/11/9,Empty,Paul Kim,5,25,10,21
2019/11/9,My Love Has Faded Away,Monday Kiz,23,26,15,28
2019/11/9,All About You,TAEYEON,16,27,2,26
2019/11/9,Falling Leaves are Beautiful,HEIZE,4,28,13,17
2019/11/9,Drunk On Love,"Jang Hye Jin, Yun Min Soo (VIBE)",21,29,1,25
2019/11/9,Four Seasons,TAEYEON,32,30,1,29
2019/11/9,Boy With Luv,BTS Featuring Halsey,30,31,1,27
2019/11/9,Gravity,TAEYEON,2,32,19,19
2019/11/9,Shall We?,CHEN,6,33,14,30
2019/11/9,Me After You,Me After You,53,34,4,32
2019/11/9,Again,V.O.S,10,35,30,36
2019/11/9,Destiny,MAMAMOO,3,36,36,47
2019/11/9,May,Zion.T,1,37,0,0
2019/11/9,Here I Am,TAEYEON,2,38,23,23
2019/11/9,Goodbye,WHEEIN (Prod. Jung Key),10,39,10,37
2019/11/9,Lean On Me,10cm,16,40,12,35
2019/11/9,Band,"CHANGMO, Hash Swan, ASH ISLAND, Kim Hyo Eun",17,41,35,38
2019/11/9,He'story,Nilo,11,42,23,40
2019/11/9,Thank You For Goodbye,Ben,19,43,1,39
2019/11/9,like a heroine in the movie,Punch,2,44,44,69
2019/11/9,Daredevil,"ZICO (Feat. Jvcki Wai, YUMDDA)",6,45,5,42
2019/11/9,Guerilla,OH MY GIRL,2,46,46,67
2019/11/9,Late Night,Noel,1,47,0,0
2019/11/9,Flower Shower,HyunA,1,48,0,0
2019/11/9,The Day Was Beautiful,Kassy,42,49,4,44
2019/11/9,Let you go,Huh Gak (Duet With Jung Eun Ji),2,50,50,63
2019/11/9,To Be Honest,Kim Na Young,22,51,1,49
2019/11/9,Karaoke,Jang Beom June,32,52,6,51
2019/11/9,Icy,iTZY,15,53,1,48
2019/11/9,Unspoken Words,Davichi,25,54,2,52
2019/11/9,Festival,Melomance,1,55,0,0
2019/11/9,Sometimes,Punch,8,56,10,50
2019/11/9,Wonder Woman,Brown Eyed Girls,2,57,43,43
2019/11/9,Breakup,LEEWOO,5,58,42,59
2019/11/9,My Regards,LEEWOO,16,59,37,61
2019/11/9,Through The Night,IU,92,60,21,71
2019/11/9,Done For Me,Punch,12,61,2,58
2019/11/9,Love You Like Crazy,TAEYEON,2,62,31,31
2019/11/9,You Calling My Name,GOT7,1,63,0,0
2019/11/9,Dream Of You,H:CODE (Feat. Jeon Sang Keun),10,64,64,81
2019/11/9,Temperature,MC MONG (Feat. SURAN),3,65,34,34
2019/11/9,Human,ZICO,6,66,16,62
2019/11/9,Fancy,TWICE,28,67,3,64
2019/11/9,Love Me,NU'EST,3,68,42,55
2019/11/9,Moon,AKMU,7,69,17,53
2019/11/9,Can You Hear Me,Ben,13,70,4,66
2019/11/9,Beautiful Goodbye,CHEN,28,71,2,73
2019/11/9,Tic Tac Toe,"Paul Kim, HEIZE, Peakboy",3,72,53,72
2019/11/9,Being left,ZICO (Feat. Dvwn),1,73,0,0
2019/11/9,Find Me,TAEYEON,2,74,33,33
2019/11/9,For Lovers Who Hesitate,JANNABI,33,75,2,82
2019/11/9,Hold You Tight,CHEN,6,76,46,78
2019/11/9,Heartache,Lee Hae Ri,7,77,23,75
2019/11/9,What Do You Do When You Play?,"Boi B, Gaeko, CHOIZA, Geegooin, GRAY, Crush, Wonstein, Mommy Son, Zior Park, Sam Kim",3,78,51,74
2019/11/9,Late Autumn,Heize (Feat. Crush),4,79,34,68
2019/11/9,"Endless Dream, Good Night",AKMU,7,80,30,84
2019/11/9,Confused,"Zion.T, Colde",3,81,56,79
2019/11/9,When Winter Comes,Kim Feel,1,82,0,0
2019/11/9,Snapping,Chung Ha,20,83,3,86
2019/11/9,Eul,GIRIBOY (Feat. BIG Naughty),1,84,0,0
2019/11/9,Wine,TAEYEON,2,85,41,41
2019/11/9,Lalalay,Sunmi,11,86,1,76
2019/11/9,Chantey,AKMU,7,87,30,77
2019/11/9,Can You See My Heart,HEIZE,15,88,9,85
2019/11/9,At that time,Kim Na Young,1,89,0,0
2019/11/9,One Day Only,M.C. The Max,40,90,19,90
2019/11/9,Divorce Papers,Giriboy,1,91,0,0
2019/11/9,You & I,Melomance,18,92,4,89
2019/11/9,Drunk On You,Hwang In Wook (Prod. By Jeon Tae Ik),2,93,93,93
2019/11/9,Rain,Paul Kim,83,94,30,0
2019/11/9,Better Babe,TAEYEON,2,95,46,46
2019/11/9,Pray,[Alexandros],1,96,0,0
2019/11/9,Now or Never,GOT7 (Feat. Jonas Blue),1,97,0,0
2019/11/9,Thursday,GOT7,1,98,0,0
2019/11/9,Run Away,GOT7,1,99,0,0
2019/11/9,Crash & Burn,GOT7,1,100,0,0
2019/11/2,Fame,"MC MONG (Feat. Song Ga-in, Chancellor)",2,1,1,54
2019/11/2,"How Can I Love The Heartbreak, You're The One I Love",AKMU,6,2,1,1
2019/11/2,Spark,TAEYEON,1,3,0,0
2019/11/2,Another Love,Ha Yea Song,4,4,2,2
2019/11/2,Chanel,MC MONG (Feat. Park Bom),2,5,5,55
2019/11/2,Your Shampoo Scent In The Flowers,Jang Beom June,11,6,2,4
2019/11/2,I'm A Little Drunk,Lim Jae Hyun (prod. 2soo),6,7,4,5
2019/11/2,I Still Love You A Lot,Jeon Sang Keun,8,8,5,8
2019/11/2,See you later,Jang Deok Cheol,4,9,7,7
2019/11/2,To You My Light,Maktub,21,10,3,9
2019/11/2,Workaholic,BOL4,8,11,2,6
2019/11/2,So Long,Paul Kim,12,12,1,10
2019/11/2,Feel Special,TWICE,6,13,1,3
2019/11/2,The Lonely Bloom Stands Alone,HYNN,17,14,7,11
2019/11/2,Your Regards,Ha Yea Song,24,15,5,12
2019/11/2,Phocha,Inwook Hwang,12,16,2,14
2019/11/2,Falling Leaves are Beautiful,HEIZE,3,17,13,13
2019/11/2,Story Of Night Fall,Kassy,9,18,11,15
2019/11/2,Gravity,TAEYEON,1,19,0,0
2019/11/2,If There Was Practice In Love (Prod. 2soo),Lim Jae Hyun (prod. 2soo),31,20,1,18
2019/11/2,Empty,Paul Kim,4,21,10,16
2019/11/2,Remember Me,Gummy,13,22,1,17
2019/11/2,Here I Am,TAEYEON,1,23,0,0
2019/11/2,"Every Day, Every Moment",Paul Kim,83,24,6,20
2019/11/2,Drunk On Love,"Jang Hye Jin, Yun Min Soo (VIBE)",20,25,1,21
2019/11/2,All About You,TAEYEON,15,26,2,19
2019/11/2,Boy With Luv,BTS Featuring Halsey,29,27,1,24
2019/11/2,My Love Has Faded Away,Monday Kiz,22,28,15,23
2019/11/2,Four Seasons,TAEYEON,31,29,1,25
2019/11/2,Shall We?,CHEN,5,30,14,22
2019/11/2,Love You Like Crazy,TAEYEON,1,31,0,0
2019/11/2,Me After You,Me After You,52,32,4,27
2019/11/2,Find Me,TAEYEON,1,33,0,0
2019/11/2,Temperature,MC MONG (Feat. SURAN),2,34,34,68
2019/11/2,Lean On Me,10cm,15,35,12,26
2019/11/2,Again,V.O.S,9,36,30,30
2019/11/2,Goodbye,WHEEIN (Prod. Jung Key),9,37,10,28
2019/11/2,Band,"CHANGMO, Hash Swan, ASH ISLAND, Kim Hyo Eun",16,38,35,36
2019/11/2,Thank You For Goodbye,Ben,18,39,1,32
2019/11/2,He'story,Nilo,10,40,23,33
2019/11/2,Wine,TAEYEON,1,41,0,0
2019/11/2,Daredevil,"ZICO (Feat. Jvcki Wai, YUMDDA)",5,42,5,29
2019/11/2,Wonder Woman,Brown Eyed Girls,1,43,0,0
2019/11/2,The Day Was Beautiful,Kassy,41,44,4,37
2019/11/2,Lion,(G)I-DLE,1,45,0,0
2019/11/2,Better Babe,TAEYEON,1,46,0,0
2019/11/2,Destiny,MAMAMOO,2,47,47,78
2019/11/2,Icy,iTZY,14,48,1,35
2019/11/2,To Be Honest,Kim Na Young,21,49,1,41
2019/11/2,Sometimes,Punch,7,50,10,39
2019/11/2,Karaoke,Jang Beom June,31,51,6,44
2019/11/2,Unspoken Words,Davichi,24,52,2,43
2019/11/2,Moon,AKMU,6,53,17,31
2019/11/2,Desert Island,MC MONG (Feat. MOON),2,54,54,72
2019/11/2,Love Me,NU'EST,2,55,42,42
2019/11/2,Do You Love Me?,TAEYEON,1,56,0,0
2019/11/2,Love Poem,IU,1,57,0,0
2019/11/2,Done For Me,Punch,11,58,2,40
2019/11/2,Breakup,LEEWOO,4,59,42,48
2019/11/2,LOL,TAEYEON,1,60,0,0
2019/11/2,My Regards,LEEWOO,15,61,37,50
2019/11/2,Human,ZICO,5,62,16,38
2019/11/2,Let you go,Huh Gak (Duet With Jung Eun Ji),1,63,0,0
2019/11/2,Fancy,TWICE,27,64,3,46
2019/11/2,City Love,TAEYEON,1,65,0,0
2019/11/2,Can You Hear Me,Ben,12,66,4,47
2019/11/2,Guerilla,OH MY GIRL,1,67,0,0
2019/11/2,Late Autumn,Heize (Feat. Crush),3,68,34,34
2019/11/2,like a heroine in the movie,Punch,1,69,0,0
2019/11/2,Sad Drinking,Hwang In Wook,1,70,0,0
2019/11/2,Through The Night,IU,91,71,21,61
2019/11/2,Tic Tac Toe,"Paul Kim, HEIZE, Peakboy",2,72,53,53
2019/11/2,Beautiful Goodbye,CHEN,27,73,2,62
2019/11/2,What Do You Do When You Play?,"Boi B, Gaeko, CHOIZA, Geegooin, GRAY, Crush, Wonstein, Mommy Son, Zior Park, Sam Kim",2,74,51,51
2019/11/2,Heartache,Lee Hae Ri,6,75,23,57
2019/11/2,Lalalay,Sunmi,10,76,1,45
2019/11/2,Chantey,AKMU,6,77,30,52
2019/11/2,Hold You Tight,CHEN,5,78,46,58
2019/11/2,Confused,"Zion.T, Colde",2,79,56,56
2019/11/2,Make It Right,BTS Featuring Lauv,25,80,3,49
2019/11/2,Dream Of You,H:CODE (Feat. Jeon Sang Keun),9,81,74,91
2019/11/2,For Lovers Who Hesitate,JANNABI,32,82,2,76
2019/11/2,SOSO,WINNER,2,83,60,60
2019/11/2,"Endless Dream, Good Night",AKMU,6,84,30,63
2019/11/2,Can You See My Heart,HEIZE,14,85,9,65
2019/11/2,Snapping,Chung Ha,19,86,3,66
2019/11/2,Sweet Chaos,DAY6,2,87,69,69
2019/11/2,Night and Day,Brown Eyed Soul,5,88,24,67
2019/11/2,You & I,Melomance,17,89,4,77
2019/11/2,One Day Only,M.C. The Max,39,90,19,85
2019/11/2,Gottasadae,BewhY,14,91,34,79
2019/11/2,Tiger Den,GIRIBOY (Feat. Jvcki Wai),3,92,61,73
2019/11/2,Drunk On You,Hwang In Wook (Prod. By Jeon Tae Ik),1,93,0,0
2019/11/2,New Day,Paul Kim,4,94,45,83
2019/11/2,Traffic Light,Paul Kim,32,95,6,0
2019/11/2,Follow,MONSTA X,1,96,0,0
2019/11/2,Dalla Dalla,iTZY,37,97,2,74
2019/11/2,Jopping,SuperM,3,98,84,0
2019/11/2,9 And Three Quarters (Run Away),TOMORROW X TOGETHER,2,99,71,71
2019/11/2,Put It Straight,(G)I-DLE,1,100,0,0
2019/10/26,"How Can I Love The Heartbreak, You're The One I Love",AKMU,5,1,1,1
2019/10/26,Another Love,Ha Yea Song,3,2,2,17
2019/10/26,Feel Special,TWICE,5,3,1,7
2019/10/26,Your Shampoo Scent In The Flowers,Jang Beom June,10,4,2,2
2019/10/26,I'm A Little Drunk,Lim Jae Hyun (prod. 2soo),5,5,4,4
2019/10/26,Workaholic,BOL4,7,6,2,3
2019/10/26,See you later,Jang Deok Cheol,3,7,7,19
2019/10/26,I Still Love You A Lot,Jeon Sang Keun,7,8,5,5
2019/10/26,To You My Light,Maktub,20,9,3,12
2019/10/26,So Long,Paul Kim,11,10,1,6
2019/10/26,The Lonely Bloom Stands Alone,HYNN,16,11,7,14
2019/10/26,Your Regards,Ha Yea Song,23,12,5,8
2019/10/26,Falling Leaves are Beautiful,HEIZE,2,13,13,33
2019/10/26,Phocha,Inwook Hwang,11,14,2,9
2019/10/26,Story Of Night Fall,Kassy,8,15,11,11
2019/10/26,Empty,Paul Kim,3,16,10,10
2019/10/26,Remember Me,Gummy,12,17,1,13
2019/10/26,If There Was Practice In Love (Prod. 2soo),Lim Jae Hyun (prod. 2soo),30,18,1,16
2019/10/26,All About You,TAEYEON,14,19,2,22
2019/10/26,"Every Day, Every Moment",Paul Kim,82,20,6,25
2019/10/26,Drunk On Love,"Jang Hye Jin, Yun Min Soo (VIBE)",19,21,1,20
2019/10/26,Shall We?,CHEN,4,22,14,15
2019/10/26,My Love Has Faded Away,Monday Kiz,21,23,15,18
2019/10/26,Boy With Luv,BTS Featuring Halsey,28,24,1,34
2019/10/26,Four Seasons,TAEYEON,30,25,1,23
2019/10/26,Lean On Me,10cm,14,26,12,27
2019/10/26,Me After You,Me After You,51,27,4,26
2019/10/26,Goodbye,WHEEIN (Prod. Jung Key),8,28,10,31
2019/10/26,Daredevil,"ZICO (Feat. Jvcki Wai, YUMDDA)",4,29,5,24
2019/10/26,Again,V.O.S,8,30,30,37
2019/10/26,Moon,AKMU,5,31,17,21
2019/10/26,Thank You For Goodbye,Ben,17,32,1,32
2019/10/26,He'story,Nilo,9,33,23,41
2019/10/26,Late Autumn,Heize (Feat. Crush),2,34,34,46
2019/10/26,Icy,iTZY,13,35,1,29
2019/10/26,Band,"CHANGMO, Hash Swan, ASH ISLAND, Kim Hyo Eun",15,36,35,65
2019/10/26,The Day Was Beautiful,Kassy,40,37,4,38
2019/10/26,Human,ZICO,4,38,16,30
2019/10/26,Sometimes,Punch,6,39,10,28
2019/10/26,Done For Me,Punch,10,40,2,35
