date,title,artist,weeks,current,peak,previous
2019/12/7,Eternal Love,Kris Wu,4,1,1,3
2019/12/7,Rebirth,Cai Xukun,3,2,1,1
2019/12/7,Between Calm And Enthusiasm,Jackson Yee,1,3,0,0
2019/12/7,Years,Xiao Zhan,1,4,0,0
2019/12/7,Nian Xiang,Jackson Yee,4,5,4,6
2019/12/7,The Upside,Charlie Zhou,2,6,6,7
2019/12/7,I Adore You,Jackson Yee,6,7,1,10
2019/12/7,Old Ballad,Jason Zhang,2,8,8,20
2019/12/7,Quote From Love,Bo Huang/Wang Luodan/Tan Zhuo / Bai Ke,1,9,0,0
2019/12/7,School-wide Bulletin,Teens in Times,1,10,0,0
2019/12/7,Tian Ding Yi Li Xing,Tizzy T/Song Jia,2,11,11,11
2019/12/7,Good Night,Lay Zhang,3,12,7,9
2019/12/7,Shuang Yu,Elvis Wang,2,13,13,13
2019/12/7,Zhu Lin Yin Hu,ROCKET GIRLS - Yamy,2,14,8,8
2019/12/7,Inferior Beings,Jefferson Qian,2,15,15,50
2019/12/7,Rainbow Arc,Timmy Xu,3,16,16,33
2019/12/7,Yuan De Yi Xin Ren,Charlie Zhou,4,17,10,19
2019/12/7,Fu Yun,Allen Ren,2,18,12,12
2019/12/7,Man Man Zou,Jeff Chang,4,19,13,14
2019/12/7,Jue Le,BY2,4,20,5,15
2019/12/7,Qing Chun Xu Yao Wen Nuan,Li Yifeng,5,21,7,17
2019/12/7,Zhuan Shu He Yue,Chen Linong,3,22,12,18
2019/12/7,Xia.,Fox/Li Dingding MIA AIM,1,23,0,0
2019/12/7,I'm Happy,Eleanor Lee,1,24,0,0
2019/12/7,Blossom In Heart,Deng Lun / A Lan,6,25,10,21
2019/12/7,"Ok, Ok, Ok",Henry Huo,1,26,0,0
2019/12/7,I'm Fine,Kenji Wu,2,27,27,45
2019/12/7,Guo Jin Qian Fan,Charlie Zhou,4,28,28,100
2019/12/7,Attached To You,Dylan Xiong,2,29,23,23
2019/12/7,Liang Zhi Lao Hu,Xiao Zhan,3,30,22,34
2019/12/7,Ye Wang,Chris Lee / Click#15,7,31,5,25
2019/12/7,Look For,Sean Chen,1,32,0,0
2019/12/7,Fu Yun San,Li Yugang,12,33,11,28
2019/12/7,Sea,Wang Ziyi,7,34,10,40
2019/12/7,Marry Love,Miriam Yeung,1,35,0,0
2019/12/7,Your answer,A Rong,1,36,0,0
2019/12/7,Miss Forever,ONER,6,37,21,0
2019/12/7,Miss Forever,Shui Mu Nian Hua / Xu Fei,4,38,23,44
2019/12/7,Promise To You,Silence Wang,8,39,18,81
2019/12/7,Right Here Waiting For You,Wu Qingfeng,4,40,17,24
2019/12/7,Dao Qing Peng Zi Lai,Sunnan/Phoebe Yang,1,41,0,0
2019/12/7,Celebration of Oneself,Rainie Yang,3,42,42,91
2019/12/7,Fang He Tu,Charlie Zhou,3,43,9,16
2019/12/7,Wo De Ni,Li Xin Yi,5,44,11,31
2019/12/7,A Mei,Rainbow Chamber Singers,12,45,13,35
2019/12/7,Miss You 3000,831,3,46,30,86
2019/12/7,Kan Yun,W.BOWEN,1,47,0,0
2019/12/7,Bu Kui Bu Qian,Tia Ray,3,48,28,32
2019/12/7,Light Year,Hu Haiquan,2,49,26,26
2019/12/7,Bu Yao Gun,831/ Landlord's Cat,5,50,24,36
2019/12/7,"My People, My Country (Youth Version)",Various,5,51,41,41
2019/12/7,Wo Bu hao,Lay Zhang,12,52,1,43
2019/12/7,You Zhe Yang Yi Ge Ni,Zhang Yao/Sandra Ma,2,53,53,64
2019/12/7,Bao Tuan Qu Nuan,Phibian Wang,2,54,38,38
2019/12/7,Mei You Ni De Dong Ji,Ayanga,5,55,12,62
2019/12/7,Qin Ai De Ni Qu Le He Fang,Chen Shuo Zi,11,56,31,46
2019/12/7,Passenger,A-Lin,2,57,22,22
2019/12/7,Journey To The East,Charlie Zhou,7,58,6,42
2019/12/7,With First Name And Last Name,Azora Chin,1,59,0,0
2019/12/7,Ao Xiang Tian Di,Hu Xia,7,60,25,71
2019/12/7,Chu Men You Zhuan,Kelly Yu,2,61,54,54
2019/12/7,Zhi Shi Ji Nian,Julius Liu,5,62,29,93
2019/12/7,Love You Aren't Sereral Days,Jiao Mai Qi,1,63,0,0
2019/12/7,You Ran jian Nan Shan,Hu Xia,5,64,16,39
2019/12/7,Dance Smash,Henry Lau,3,65,65,72
2019/12/7,Qing Chun Pao Wu Xian,Hu Xia,2,66,51,51
2019/12/7,Fallin,Young Jack,3,67,18,48
2019/12/7,Pi Pa Xing,Gu Qin Bai Wu Xia / Tian Miaomiao / Leo Luo,6,68,26,49
2019/12/7,Zou Guo Shi Jie Mei Yi Ge Jiao Luo,BiBi Zhou,13,69,7,67
2019/12/7,Little Planet,Estelle Chen,11,70,60,68
2019/12/7,"Delete, Reset",Rainie Yang,1,71,0,0
2019/12/7,Liang,Terry Zhang,2,72,72,0
2019/12/7,Guan Shan Jiu,Deng Shen Me Jun,11,73,40,53
2019/12/7,Zhe Yi Tian,Li Wen Han,11,74,16,66
2019/12/7,Zui Hou Bu Hui You Bei Shang,Peng Yuchang/ Darren Wang / Wei Daxun,9,75,5,0
2019/12/7,Belong,Rachael Liu,1,76,0,0
2019/12/7,Xiang Jiang Bian Shang,HOHO,13,77,40,78
2019/12/7,Popping Candy,Yibo Wang,3,78,75,84
2019/12/7,Who Cares,Lou Yixiao,4,79,18,55
2019/12/7,Hai Chang,Wei Zhang,5,80,62,63
2019/12/7,Hei Ye Zhong,Bruce Liang,6,81,15,0
2019/12/7,Luo Ye,Hu Xia,3,82,27,27
2019/12/7,Ai Ni 3000,Will Pan/SeanT/BooM Huang,13,83,14,0
2019/12/7,Zha,Zhao Yingjun,4,84,22,61
2019/12/7,Only You,Dimash,10,85,26,0
2019/12/7,Chang Ke,Jeff Qin,7,86,7,77
2019/12/7,Poetry About Time,SNH48,11,87,19,73
2019/12/7,Light Snow,Yin Que Shi Ting/Jennifer Quan,2,88,59,59
2019/12/7,Stubborn,Feng Timo,10,89,55,80
2019/12/7,Xing Xing Zhui Luo Shi,Silence Wang,2,90,76,76
2019/12/7,Tian Lu,Henry Huo,4,91,47,47
2019/12/7,"Zuo Wan, Qian Ru Li Qi Xing Qiu",Zeawo,4,92,7,0
2019/12/7,Strong Box,Kenzy/GAI CHOW Feat.Gai,1,93,0,0
2019/12/7,Wo Huai Yi Ni Ceng Lai Guo,Mai La Jiao Ye Yong Quan,4,94,81,0
2019/12/7,Chu Qiu He Ni,Ge Bi Lao Fan,5,95,58,98
2019/12/7,Monkey,ONER,4,96,33,85
2019/12/7,The Reason Why,Naomi Wang (Feat. Ayasa),2,97,37,37
2019/12/7,Rocket,Jefferson Qian,6,98,37,82
2019/12/7,Tequila Sunrise,88rising / Jackson Wang / Higher Brothers / AUGUST 08 / GoldLink,7,99,52,0
2019/12/7,Lv Zhou,Eason Shen,4,100,68,96
2019/11/30,Rebirth,Cai Xukun,2,1,1,5
2019/11/30,Conversations with ET,Hua Chenyu,4,2,1,1
2019/11/30,Eternal Love,Kris Wu,3,3,1,2
2019/11/30,Xin Yin Li,Karry Wang / Jolin Tsai,3,4,3,3
2019/11/30,Liu Xing,Karry Wang,4,5,1,4
2019/11/30,Nian Xiang,Jackson Yee,3,6,4,6
2019/11/30,The Upside,Charlie Zhou,1,7,0,0
2019/11/30,Zhu Lin Yin Hu,ROCKET GIRLS - Yamy,1,8,0,0
2019/11/30,Good Night,Lay Zhang,2,9,7,7
2019/11/30,I Adore You,Jackson Yee,5,10,1,8
2019/11/30,Tian Ding Yi Li Xing,Tizzy T/Song Jia,1,11,0,0
2019/11/30,Fu Yun,Allen Ren,1,12,0,0
2019/11/30,Shuang Yu,Elvis Wang,1,13,0,0
2019/11/30,Man Man Zou,Jeff Chang,3,14,13,15
2019/11/30,Jue Le,BY2,3,15,5,14
2019/11/30,Fang He Tu,Charlie Zhou,2,16,9,9
2019/11/30,Qing Chun Xu Yao Wen Nuan,Li Yifeng,4,17,7,16
2019/11/30,Zhuan Shu He Yue,Chen Linong,2,18,12,12
2019/11/30,Yuan De Yi Xin Ren,Charlie Zhou,3,19,10,10
2019/11/30,Old Ballad,Jason Zhang,1,20,0,0
2019/11/30,Blossom In Heart,Deng Lun / A Lan,5,21,10,21
2019/11/30,Passenger,A-Lin,1,22,0,0
2019/11/30,Attached To You,Dylan Xiong,1,23,0,0
2019/11/30,Right Here Waiting For You,Wu Qingfeng,3,24,17,17
2019/11/30,Ye Wang,Chris Lee / Click#15,6,25,5,27
2019/11/30,Light Year,Hu Haiquan,1,26,0,0
2019/11/30,Luo Ye,Hu Xia,2,27,27,34
2019/11/30,Fu Yun San,Li Yugang,11,28,11,29
2019/11/30,Wu Xian,Various,9,29,22,73
2019/11/30,On The Sky,Well Lee,2,30,30,80
2019/11/30,Wo De Ni,Li Xin Yi,4,31,11,57
2019/11/30,Bu Kui Bu Qian,Tia Ray,2,32,28,28
2019/11/30,Rainbow Arc,Timmy Xu,2,33,19,19
2019/11/30,Liang Zhi Lao Hu,Xiao Zhan,2,34,22,22
2019/11/30,A Mei,Rainbow Chamber Singers,11,35,13,45
2019/11/30,Bu Yao Gun,831/ Landlord's Cat,4,36,24,32
2019/11/30,The Reason Why,Naomi Wang (Feat. Ayasa),1,37,0,0
2019/11/30,Bao Tuan Qu Nuan,Phibian Wang,1,38,0,0
2019/11/30,You Ran jian Nan Shan,Hu Xia,4,39,16,35
2019/11/30,Sea,Wang Ziyi,6,40,10,78
2019/11/30,"My People, My Country (Youth Version)",Various,4,41,41,59
2019/11/30,Journey To The East,Charlie Zhou,6,42,6,41
2019/11/30,Wo Bu hao,Lay Zhang,11,43,1,36
2019/11/30,Miss Forever,Shui Mu Nian Hua / Xu Fei,3,44,23,38
2019/11/30,I'm Fine,Kenji Wu,1,45,0,0
2019/11/30,Qin Ai De Ni Qu Le He Fang,Chen Shuo Zi,10,46,31,48
2019/11/30,Tian Lu,Henry Huo,3,47,47,49
2019/11/30,Fallin,Young Jack,2,48,18,18
2019/11/30,Pi Pa Xing,Gu Qin Bai Wu Xia / Tian Miaomiao / Leo Luo,5,49,26,40
2019/11/30,Inferior Beings,Jefferson Qian,1,50,0,0
2019/11/30,Qing Chun Pao Wu Xian,Hu Xia,1,51,0,0
2019/11/30,Stay The Night,Cimo Frankel / Wu Jiacheng,3,52,44,47
2019/11/30,Guan Shan Jiu,Deng Shen Me Jun,10,53,40,53
2019/11/30,Chu Men You Zhuan,Kelly Yu,1,54,0,0
2019/11/30,Who Cares,Lou Yixiao,3,55,18,25
2019/11/30,Kai Xin Zhen Giao,2 Real / Hei Mao Jing Zhang Giao Ge,12,56,21,50
2019/11/30,I Dare You,Han Geng,7,57,7,0
2019/11/30,Ban Xin,W.BOWEN,7,58,45,0
2019/11/30,Light Snow,Yin Que Shi Ting/Jennifer Quan,1,59,0,0
2019/11/30,Bi Jiao Xing Fu,Jeffrey Tung,1,60,0,0
2019/11/30,Zha,Zhao Yingjun,3,61,22,43
2019/11/30,Mei You Ni De Dong Ji,Ayanga,4,62,12,24
2019/11/30,Hai Chang,Wei Zhang,4,63,62,62
2019/11/30,You Zhe Yang Yi Ge Ni,Zhang Yao/Sandra Ma,1,64,0,0
2019/11/30,Mei Yu Ren,Jefferson Qian,12,65,2,65
2019/11/30,Zhe Yi Tian,Li Wen Han,10,66,16,33
2019/11/30,Zou Guo Shi Jie Mei Yi Ge Jiao Luo,BiBi Zhou,12,67,7,61
2019/11/30,Little Planet,Estelle Chen,10,68,60,68
2019/11/30,Anonymous,Chen Xueran,15,69,15,42
2019/11/30,Chang Feng,Henry Huo,1,70,0,0
2019/11/30,Ao Xiang Tian Di,Hu Xia,6,71,25,60
2019/11/30,Dance Smash,Henry Lau,2,72,66,66
2019/11/30,Poetry About Time,SNH48,10,73,19,63
2019/11/30,Mei Yi Ci Hua Kai,Naomi Wang,6,74,18,0
2019/11/30,Bu Zai Liu Lang,Charlie Zhou,13,75,10,55
2019/11/30,Xing Xing Zhui Luo Shi,Silence Wang,1,76,0,0
2019/11/30,Chang Ke,Jeff Qin,6,77,7,85
2019/11/30,Xiang Jiang Bian Shang,HOHO,12,78,40,89
2019/11/30,Zhe Hua,ROCKET GIRLS - Meiqi Meng,7,79,12,0
2019/11/30,Stubborn,Feng Timo,9,80,55,67
2019/11/30,Promise To You,Silence Wang,7,81,18,26
2019/11/30,Rocket,Jefferson Qian,5,82,37,37
2019/11/30,Kan Yun,Hao Mei Mei/Valley Children,8,83,15,0
2019/11/30,Popping Candy,Yibo Wang,2,84,75,75
2019/11/30,Monkey,ONER,3,85,33,56
2019/11/30,Miss You 3000,831,2,86,30,30
2019/11/30,Favourite,Huang Qishan,1,87,0,0
2019/11/30,Bei Ju Zong Yi Xi Ju De Fang Shi Cheng Xian,Jeff Qin / Mavis Fan,4,88,8,70
2019/11/30,Bao Jin Wo,Feng Jianyu,10,89,68,79
2019/11/30,Somebody Knows,Jason Fu,9,90,64,83
2019/11/30,Celebration of Oneself,Rainie Yang,2,91,91,92
2019/11/30,Attack(pt.2),ONER,5,92,31,88
2019/11/30,Zhi Shi Ji Nian,Julius Liu,4,93,29,54
2019/11/30,"Ok, Ok, Ok",Lexie Liu,6,94,10,0
2019/11/30,Zou Zhe,Sean Chen,4,95,53,82
2019/11/30,Lv Zhou,Eason Shen,3,96,68,81
2019/11/30,Stamina,Kenji Wu,4,97,9,86
2019/11/30,Chu Qiu He Ni,Ge Bi Lao Fan,4,98,58,93
2019/11/30,C's Loneliness,BooM Huang,3,99,35,64
2019/11/30,Guo Jin Qian Fan,Charlie Zhou,3,100,37,76
2019/11/23,Conversations with ET,Hua Chenyu,3,1,1,17
2019/11/23,Eternal Love,Kris Wu,2,2,1,1
2019/11/23,Xin Yin Li,Karry Wang / Jolin Tsai,2,3,3,3
2019/11/23,Liu Xing,Karry Wang,3,4,1,2
2019/11/23,Rebirth,Cai Xukun,1,5,0,0
2019/11/23,Nian Xiang,Jackson Yee,2,6,4,0
2019/11/23,Good Night,Lay Zhang,1,7,0,0
2019/11/23,I Adore You,Jackson Yee,4,8,1,4
2019/11/23,Fang He Tu,Charlie Zhou,1,9,0,0
2019/11/23,Yuan De Yi Xin Ren,Charlie Zhou,2,10,10,20
2019/11/23,Titanic,Jackson Wang (Feat.Rich Brian),3,11,6,6
2019/11/23,Zhuan Shu He Yue,Chen Linong,1,12,0,0
2019/11/23,The Legendary Man,Z.Tao / Mo Deng Xiong Di-Yuning Liu,4,13,3,12
2019/11/23,Jue Le,BY2,2,14,5,5
2019/11/23,Man Man Zou,Jeff Chang,2,15,13,13
2019/11/23,Qing Chun Xu Yao Wen Nuan,Li Yifeng,3,16,7,7
2019/11/23,Right Here Waiting For You,Wu Qingfeng,2,17,17,70
2019/11/23,Fallin,Young Jack,1,18,0,0
2019/11/23,Rainbow Arc,Timmy Xu,1,19,0,0
2019/11/23,DWAY!,Jackson Wang,4,20,2,11
2019/11/23,Blossom In Heart,Deng Lun / A Lan,4,21,10,14
2019/11/23,Liang Zhi Lao Hu,Xiao Zhan,1,22,0,0
2019/11/23,Walk On Water,G.E.M.,4,23,3,8
2019/11/23,Mei You Ni De Dong Ji,Ayanga,3,24,12,19
2019/11/23,Who Cares,Lou Yixiao,2,25,18,18
2019/11/23,Promise To You,Silence Wang,6,26,18,34
2019/11/23,Ye Wang,Chris Lee / Click#15,5,27,5,16
2019/11/23,Bu Kui Bu Qian,Tia Ray,1,28,0,0
2019/11/23,Fu Yun San,Li Yugang,10,29,11,25
2019/11/23,Miss You 3000,831,1,30,0,0
2019/11/23,Ye Jian You Yong Chi,Roy Wang,13,31,4,26
2019/11/23,Bu Yao Gun,831/ Landlord's Cat,3,32,24,24
2019/11/23,Zhe Yi Tian,Li Wen Han,9,33,16,69
2019/11/23,Luo Ye,Hu Xia,1,34,0,0
2019/11/23,You Ran jian Nan Shan,Hu Xia,3,35,16,27
2019/11/23,Wo Bu hao,Lay Zhang,10,36,1,33
2019/11/23,Rocket,Jefferson Qian,4,37,37,0
2019/11/23,Miss Forever,Shui Mu Nian Hua / Xu Fei,2,38,23,23
2019/11/23,Zhe Li,Roy Wang,11,39,27,36
2019/11/23,Pi Pa Xing,Gu Qin Bai Wu Xia / Tian Miaomiao / Leo Luo,4,40,26,67
2019/11/23,Journey To The East,Charlie Zhou,5,41,6,30
2019/11/23,Anonymous,Chen Xueran,14,42,15,0
2019/11/23,Zha,Zhao Yingjun,2,43,22,22
2019/11/23,First Love,LAI KUAN LIN,4,44,37,49
2019/11/23,A Mei,Rainbow Chamber Singers,10,45,13,38
2019/11/23,Hei Ye Zhong,Bruce Liang,5,46,15,60
2019/11/23,Stay The Night,Cimo Frankel / Wu Jiacheng,2,47,44,44
2019/11/23,Qin Ai De Ni Qu Le He Fang,Chen Shuo Zi,9,48,31,47
2019/11/23,Tian Lu,Henry Huo,2,49,49,50
2019/11/23,Kai Xin Zhen Giao,2 Real / Hei Mao Jing Zhang Giao Ge,11,50,21,32
2019/11/23,New Plan (Look at Me),SNH48_7SENSES,2,51,46,46
2019/11/23,Adios,EVERGLOW,13,52,13,40
2019/11/23,Guan Shan Jiu,Deng Shen Me Jun,9,53,40,54
2019/11/23,Zhi Shi Ji Nian,Julius Liu,3,54,29,48
2019/11/23,Bu Zai Liu Lang,Charlie Zhou,12,55,10,39
2019/11/23,Monkey,ONER,2,56,33,0
2019/11/23,Wo De Ni,Li Xin Yi,3,57,11,15
2019/11/23,Pei Wo Mao Xian,Ziyi Wang,11,58,32,62
2019/11/23,"My People, My Country (Youth Version)",Various,3,59,43,43
2019/11/23,Ao Xiang Tian Di,Hu Xia,5,60,25,56
2019/11/23,Zou Guo Shi Jie Mei Yi Ge Jiao Luo,BiBi Zhou,11,61,7,55
2019/11/23,Hai Chang,Wei Zhang,3,62,62,0
2019/11/23,Poetry About Time,SNH48,9,63,19,85
2019/11/23,C's Loneliness,BooM Huang,2,64,35,35
2019/11/23,Mei Yu Ren,Jefferson Qian,11,65,2,72
2019/11/23,Dance Smash,Henry Lau,1,66,0,0
2019/11/23,Stubborn,Feng Timo,8,67,55,66
2019/11/23,Little Planet,Estelle Chen,9,68,60,71
2019/11/23,Beginning Of Winter,Yin Que Shi Ting/Zhao Fangjing,2,69,28,28
2019/11/23,Bei Ju Zong Yi Xi Ju De Fang Shi Cheng Xian,Jeff Qin / Mavis Fan,3,70,8,52
2019/11/23,Da Po Chen Mo,Andy Yang/Richie Jen/MC Jin,13,71,17,0
2019/11/23,Miss Forever,ONER,5,72,21,21
2019/11/23,Wu Xian,Various,8,73,22,31
2019/11/23,"Zuo Wan, Qian Ru Li Qi Xing Qiu",Zeawo,3,74,7,75
2019/11/23,Popping Candy,Yibo Wang,1,75,0,0
2019/11/23,Guo Jin Qian Fan,Charlie Zhou,2,76,37,37
2019/11/23,Ye Shou,Gao Jialang,4,77,54,93
2019/11/23,Sea,Wang Ziyi,5,78,10,29
2019/11/23,Bao Jin Wo,Feng Jianyu,9,79,68,81
2019/11/23,On The Sky,Well Lee,1,80,0,0
2019/11/23,Lv Zhou,Eason Shen,2,81,68,68
2019/11/23,Zou Zhe,Sean Chen,3,82,53,73
2019/11/23,Somebody Knows,Jason Fu,8,83,64,89
2019/11/23,Xiang  Shang De Guang,Zhu Yi Long,5,84,41,79
2019/11/23,Chang Ke,Jeff Qin,5,85,7,42
2019/11/23,Stamina,Kenji Wu,3,86,9,53
2019/11/23,Tequila Sunrise,88rising / Jackson Wang / Higher Brothers / AUGUST 08 / GoldLink,6,87,52,88
2019/11/23,Attack(pt.2),ONER,4,88,31,65
2019/11/23,Xiang Jiang Bian Shang,HOHO,11,89,40,83
2019/11/23,Ta Bu Shi,BigYear,5,90,74,0
2019/11/23,Bu Yao Le,ANU,3,91,72,86
2019/11/23,Celebration of Oneself,Rainie Yang,1,92,0,0
2019/11/23,Chu Qiu He Ni,Ge Bi Lao Fan,3,93,58,76
2019/11/23,Jing Dai Hua Kai,Tan,1,94,0,0
2019/11/23,Into the Unknown,Super Vocal,1,95,0,0
2019/11/23,Shi Le,Ge Bi Lao Fan,4,96,85,92
2019/11/23,Ni Shi Wo De Ying Xiong,Han Xue / Huang Ling / S.I.N.G / Liu Binhao,3,97,84,0
2019/11/23,Only You,Dimash,9,98,26,51
2019/11/23,Chong Dian Bao,2Real,2,99,99,100
2019/11/23,Wei Guang,Quintus Shen,3,100,88,0
2019/11/16,Eternal Love,Kris Wu,1,1,0,0
2019/11/16,Liu Xing,Karry Wang,2,2,1,1
2019/11/16,Xin Yin Li,Karry Wang / Jolin Tsai,1,3,0,0
2019/11/16,I Adore You,Jackson Yee,3,4,1,2
2019/11/16,Jue Le,BY2,1,5,0,0
2019/11/16,Titanic,Jackson Wang (Feat.Rich Brian),2,6,6,36
2019/11/16,Qing Chun Xu Yao Wen Nuan,Li Yifeng,2,7,7,13
2019/11/16,Walk On Water,G.E.M.,3,8,3,5
2019/11/16,Ye Lang Disco,Baoshi Gem / William Chan (feat.William Chan),4,9,2,6
2019/11/16,Wonderland,JJ Lin,4,10,7,52
2019/11/16,DWAY!,Jackson Wang,3,11,2,57
2019/11/16,The Legendary Man,Z.Tao / Mo Deng Xiong Di-Yuning Liu,3,12,3,3
2019/11/16,Man Man Zou,Jeff Chang,1,13,0,0
2019/11/16,Blossom In Heart,Deng Lun / A Lan,3,14,10,10
2019/11/16,Wo De Ni,Li Xin Yi,2,15,11,11
2019/11/16,Ye Wang,Chris Lee / Click#15,4,16,5,17
2019/11/16,Conversations with ET,Hua Chenyu,2,17,14,14
2019/11/16,Who Cares,Lou Yixiao,1,18,0,0
2019/11/16,Mei You Ni De Dong Ji,Ayanga,2,19,12,12
2019/11/16,Yuan De Yi Xin Ren,Charlie Zhou,1,20,0,0
2019/11/16,Miss Forever,ONER,4,21,21,62
2019/11/16,Zha,Zhao Yingjun,1,22,0,0
2019/11/16,Miss Forever,Shui Mu Nian Hua / Xu Fei,1,23,0,0
2019/11/16,Bu Yao Gun,831/ Landlord's Cat,2,24,24,63
2019/11/16,Fu Yun San,Li Yugang,9,25,11,23
2019/11/16,Ye Jian You Yong Chi,Roy Wang,12,26,4,22
2019/11/16,You Ran jian Nan Shan,Hu Xia,2,27,16,16
2019/11/16,Beginning Of Winter,Yin Que Shi Ting/Zhao Fangjing,1,28,0,0
2019/11/16,Sea,Wang Ziyi,4,29,10,24
2019/11/16,Journey To The East,Charlie Zhou,4,30,6,19
2019/11/16,Wu Xian,Various,7,31,22,39
2019/11/16,Kai Xin Zhen Giao,2 Real / Hei Mao Jing Zhang Giao Ge,10,32,21,38
2019/11/16,Wo Bu hao,Lay Zhang,9,33,1,28
2019/11/16,Promise To You,Silence Wang,5,34,18,20
2019/11/16,C's Loneliness,BooM Huang,1,35,0,0
2019/11/16,Zhe Li,Roy Wang,10,36,27,30
2019/11/16,Guo Jin Qian Fan,Charlie Zhou,1,37,0,0
2019/11/16,A Mei,Rainbow Chamber Singers,9,38,13,42
2019/11/16,Bu Zai Liu Lang,Charlie Zhou,11,39,10,27
2019/11/16,Adios,EVERGLOW,12,40,13,46
2019/11/16,Open To More,Henry Lau/Clean Bandit,13,41,11,35
2019/11/16,Chang Ke,Jeff Qin,4,42,7,61
2019/11/16,"My People, My Country (Youth Version)",Various,2,43,43,49
2019/11/16,Stay The Night,Cimo Frankel / Wu Jiacheng,1,44,0,0
2019/11/16,Ban Xin,W.BOWEN,6,45,45,54
2019/11/16,New Plan (Look at Me),SNH48_7SENSES,1,46,0,0
2019/11/16,Qin Ai De Ni Qu Le He Fang,Chen Shuo Zi,8,47,31,41
2019/11/16,Zhi Shi Ji Nian,Julius Liu,2,48,29,29
2019/11/16,First Love,LAI KUAN LIN,3,49,37,43
2019/11/16,Tian Lu,Henry Huo,1,50,0,0
2019/11/16,Only You,Dimash,8,51,26,26
2019/11/16,Bei Ju Zong Yi Xi Ju De Fang Shi Cheng Xian,Jeff Qin / Mavis Fan,2,52,8,0
2019/11/16,Stamina,Kenji Wu,2,53,9,9
2019/11/16,Guan Shan Jiu,Deng Shen Me Jun,8,54,40,40
2019/11/16,Zou Guo Shi Jie Mei Yi Ge Jiao Luo,BiBi Zhou,10,55,7,70
2019/11/16,Ao Xiang Tian Di,Hu Xia,4,56,25,47
2019/11/16,Neng Jian Du,Li Dongshan / Plan B,1,57,0,0
2019/11/16,Zhi Zhong Sha,Wang Chengzhang,1,58,0,0
2019/11/16,Ai Ni 3000,Will Pan/SeanT/BooM Huang,12,59,14,32
2019/11/16,Hei Ye Zhong,Bruce Liang,4,60,15,25
2019/11/16,Ji Ji Xiang Xia,Jingfei Chen,9,61,30,84
2019/11/16,Pei Wo Mao Xian,Ziyi Wang,10,62,32,65
2019/11/16,Love Me Love Me,Emma Wu,11,63,13,68
2019/11/16,Kan Yun,Hao Mei Mei/Valley Children,7,64,15,0
2019/11/16,Attack(pt.2),ONER,3,65,31,69
2019/11/16,Stubborn,Feng Timo,7,66,55,67
2019/11/16,Pi Pa Xing,Gu Qin Bai Wu Xia / Tian Miaomiao / Leo Luo,3,67,26,48
2019/11/16,Lv Zhou,Eason Shen,1,68,0,0
2019/11/16,Zhe Yi Tian,Li Wen Han,8,69,16,55
2019/11/16,Right Here Waiting For You,Wu Qingfeng,1,70,0,0
2019/11/16,Little Planet,Estelle Chen,8,71,60,74
2019/11/16,Mei Yu Ren,Jefferson Qian,10,72,2,82
2019/11/16,Zou Zhe,Sean Chen,2,73,53,53
2019/11/16,Sha Le Ba,Wei Zhang,13,74,27,44
2019/11/16,"Zuo Wan, Qian Ru Li Qi Xing Qiu",Zeawo,2,75,7,7
2019/11/16,Chu Qiu He Ni,Ge Bi Lao Fan,2,76,58,58
2019/11/16,Wo Zhi Zai Hu Ni,Joanna Wang,10,77,31,88
2019/11/16,Xing,ONER,3,78,39,0
2019/11/16,Xiang  Shang De Guang,Zhu Yi Long,4,79,41,73
2019/11/16,Han Lu,Yin Que Shi Ting/Zhao Fangjing,4,80,76,94
2019/11/16,Bao Jin Wo,Feng Jianyu,8,81,68,83
2019/11/16,Something About You,Jia Fan,1,82,0,0
2019/11/16,Xiang Jiang Bian Shang,HOHO,10,83,40,91
2019/11/16,Zui Hou Bu Hui You Bei Shang,Peng Yuchang/ Darren Wang / Wei Daxun,8,84,5,86
2019/11/16,Poetry About Time,SNH48,8,85,19,56
2019/11/16,Bu Yao Le,ANU,2,86,72,72
2019/11/16,Yi Xin Yi Ai,Jane Zhang,9,87,50,89
2019/11/16,Tequila Sunrise,88rising / Jackson Wang / Higher Brothers / AUGUST 08 / GoldLink,5,88,52,77
2019/11/16,Somebody Knows,Jason Fu,7,89,64,93
2019/11/16,Xiao Chang,Joker Xue,8,90,6,0
2019/11/16,Qing Wang Ji Wo De Ming Zi,Zhang Hexuan,3,91,28,0
2019/11/16,Shi Le,Ge Bi Lao Fan,3,92,85,98
2019/11/16,Ye Shou,Gao Jialang,3,93,54,90
2019/11/16,Zhong Guo Hua,J.zen,10,94,32,79
2019/11/16,Zhe Yang De Ni,Ayanga,6,95,23,0
2019/11/16,Bai Yun Wu Jin Shi,Hao Meimei,5,96,49,0
2019/11/16,Zhe Hua,ROCKET GIRLS - Meiqi Meng,6,97,12,0
2019/11/16,Shan Yue,Jiao Mai Qi,6,98,61,0
2019/11/16,Wo Huai Yi Ni Ceng Lai Guo,Mai La Jiao Ye Yong Quan,3,99,81,0
2019/11/16,Chong Dian Bao,2Real,1,100,0,0
2019/11/9,Liu Xing,Karry Wang,1,1,0,0
2019/11/9,I Adore You,Jackson Yee,2,2,1,1
2019/11/9,The Legendary Man,Z.Tao / Mo Deng Xiong Di-Yuning Liu,2,3,3,4
2019/11/9,Nian Xiang,Jackson Yee,1,4,0,0
